This file name already exists
This file name already exists
         1012464 function calls (1004834 primitive calls) in 118.807 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1902    0.001    0.000    0.001    0.000 sre_parse.py:172(append)
     2015    0.001    0.000    0.001    0.000 sre_parse.py:160(__len__)
       30    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
      774    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
      564    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:403(cached)
      339    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:58(__init__)
      273    0.001    0.000    0.005    0.000 function_base.py:441(add_newdoc)
        1    0.001    0.001    0.010    0.010 font_manager.py:14(<module>)
     1300    0.001    0.000    0.001    0.000 sre_parse.py:286(tell)
        1    0.001    0.001    0.027    0.027 random.py:38(<module>)
      516    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
      170    0.001    0.000    0.001    0.000 enum.py:836(__and__)
      449    0.001    0.000    0.001    0.000 artist.py:1301(_replace_path)
      645    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(parent)
       54    0.001    0.000    0.005    0.000 __init__.py:890(_open_file_or_url)
      408    0.001    0.000    0.004    0.000 gzip.py:489(_add_read_data)
   355/17    0.001    0.000    0.839    0.049 {built-in method builtins.__import__}
      410    0.001    0.000    0.001    0.000 copy.py:268(_reconstruct)
        1    0.001    0.001    0.001    0.001 _color_data.py:1(<module>)
      605    0.001    0.000    0.001    0.000 functools.py:67(wraps)
      335    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:147(__enter__)
      329    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
      410    0.000    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
      408    0.000    0.000    0.001    0.000 artist.py:1326(aliased_name)
       19    0.000    0.000    0.001    0.000 path.py:96(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
      159    0.000    0.000    0.001    0.000 enum.py:376(__setattr__)
     4272    0.000    0.000    0.000    0.000 inspect.py:2517(name)
      320    0.000    0.000    0.049    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
      258    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
      408    0.000    0.000    0.027    0.000 gzip.py:278(read1)
        5    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
      926    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
      975    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:859(__exit__)
    441/1    0.000    0.000    0.953    0.953 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
     1563    0.000    0.000    0.001    0.000 inspect.py:158(isfunction)
       86    0.000    0.000    0.000    0.000 docstring.py:38(__call__)
        2    0.000    0.000    0.000    0.000 core.py:2929(__array_finalize__)
      775    0.000    0.000    0.000    0.000 {built-in method from_bytes}
